Probability,Class
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.21538461538461537,0.0
0.0,0.0
0.7,1.0
0.0,0.0
0.3,0.0
1.0,1.0
0.011572392319667876,0.0
0.2,0.0
1.0,1.0
0.8,1.0
1.0,1.0
0.2,0.0
0.00425531914893617,0.0
1.0,1.0
0.0125,0.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.8,1.0
0.25,0.0
0.0,0.0
0.0,0.0
0.2042553191489362,0.0
0.0,0.0
0.05,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.024285714285714285,0.0
0.6,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.011572392319667876,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.4153846153846154,0.0
1.0,1.0
0.0047619047619047615,0.0
1.0,1.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.8,1.0
0.0,0.0
0.0,0.0
0.1,0.0
0.8,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.8,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.705,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.2,0.0
0.0,0.0
0.05,0.0
1.0,1.0
1.0,1.0
0.2,0.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.8,1.0
1.0,1.0
1.0,1.0
0.8,1.0
1.0,1.0
0.3,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.5142857142857142,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.011572392319667876,0.0
0.8047619047619048,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2042553191489362,0.0
0.8142857142857143,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.2,0.0
1.0,1.0
1.0,1.0
0.2,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.5,0.0
0.00425531914893617,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.011572392319667876,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.2,0.0
0.8,1.0
0.15,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.2,0.0
0.1,0.0
0.0,0.0
0.8,1.0
0.1,0.0
0.014285714285714285,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0125,0.0
0.8,1.0
0.0,0.0
0.2,0.0
1.0,1.0
1.0,1.0
0.00425531914893617,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
0.10425531914893618,0.0
0.011572392319667876,0.0
0.2,0.0
0.05,0.0
0.0,0.0
1.0,1.0
0.7,1.0
0.0,0.0
0.00425531914893617,0.0
0.0047619047619047615,0.0
1.0,1.0
1.0,1.0
0.1,0.0
