log_entropy,IR_norm_range,entropy_x_contrast,class
-3.55434856115633,0.08331968085106378,22.8938281,0.0
-3.324236340526027,0.0721975124378109,12.6738,0.0
-0.8196178446138943,0.005947736625514416,1.9973719799999998,0.0
-2.785471348070795,-0.7706700201795689,6.32528039,1.0
-3.8584822385001165,0.2333603896103896,22.60706539,0.0
-1.0362010285467127,-0.2007579931025944,0.563245,1.0
-1.8805906829346708,-0.2755184115081887,2.08925,1.0
-2.322787800311565,-3.6661683229267434,3.7958634,1.0
-3.165335057940171,-3.214693461321038,9.26571474,1.0
-3.0597376035299035,-2.032097009977393,6.92029198,1.0
-3.575550768806933,0.13491736526946116,16.3538676,0.0
-2.7105533313203285,-0.7428559079678148,5.04818125,1.0
-3.338222582500767,0.08814835164835168,14.06480535,0.0
-2.2072749131897207,0.02015670995671001,6.27275,0.0
-1.1913856888204646,0.017749308755760324,20.712840959999998,0.0
-2.868218953255031,-1.1724553851672497,7.298800000000001,1.0
-0.5502596930113978,-0.1021423188717839,0.24514,1.0
-0.7584326472585748,0.09877915974092956,1.92432772,1.0
-1.8269722249837994,-0.41546260351495634,4.58230328,1.0
-0.2642259964154397,0.0030258196721311865,0.11194524000000002,0.0
-2.419118909249997,-0.292333470231542,4.3461637,1.0
-1.2289487903961132,-1.613558456713588,7.074833920000001,1.0
-3.8584822385001165,0.14462209302325582,29.631523360000003,0.0
-1.3015856331929363,-0.16531767279845697,1.11446718,1.0
-2.624168717121508,-15.326043528545894,20.1081795,1.0
-2.2995895840142473,-3.8800962206130345,3.50339876,1.0
-2.709050701435794,1.8469735853780673,6.112494720000001,1.0
-0.21678878567620194,0.028789389894134473,2.20396125,1.0
-2.7333680090865,-4.896910028766988,5.4302105,1.0
-0.6688448880369805,0.0011736625514403424,0.82183166,0.0
-3.7009520353482053,0.12016136363636369,19.2159825,0.0
-3.6573807870545654,0.22620967741935483,25.6230507,0.0
-2.6380578292821752,-1.036619517464016,4.9510746999999995,1.0
-0.9421214919086767,-0.4557342640055913,1.14667466,1.0
-2.4961698420667107,-0.657936086982049,4.24566,1.0
-3.96859335691654,0.4937302521008402,28.68129999,0.0
-3.759301918410482,0.15569488636363635,24.660915720000002,0.0
-2.935578350734244,-1.6024399205063549,11.84484177,1.0
-3.8397023438485203,0.2883900662251655,23.081056249999996,0.0
-3.0944482464931484,0.058917616580310944,24.42330927,0.0
-2.2045513527226803,0.03588033707865163,34.545044510000004,0.0
-1.476656801200282,0.19872505543237243,6.55126572,1.0
-1.5984979723957662,-0.19597793979355901,1.16685576,1.0
-2.4865079311549745,0.027167567567567625,6.632770559999999,0.0
-3.1796551117149194,-1.1001682641909074,10.18732,1.0
-1.8332066591422285,-0.6351993304571281,5.374638749999999,1.0
-3.55434856115633,0.1367826086956522,14.51104512,0.0
-1.6739764335716716,-0.12374002140515643,1.4484374999999998,1.0
-0.9702190738997107,-0.08593336720863679,0.5005832,1.0
-1.150432037397906,0.007103797468354484,6.42495,0.0
-2.7165865321244964,0.0596342391304348,18.3212675,0.0
-0.6299846056023053,0.0033691666666667195,0.43497442,0.0
-2.499817262523754,-0.6909088054719617,4.784377500000001,1.0
-3.101092789211817,-3.150736256030811,7.685064,1.0
