Probability,Class
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.8,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.3,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.2,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.8,1.0
0.2,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.4,0.0
0.4,0.0
1.0,1.0
0.17777777777777776,0.0
0.0,0.0
1.0,1.0
0.7,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.1,0.0
0.7,1.0
0.2,0.0
0.04444444444444444,0.0
0.0,0.0
0.025,0.0
1.0,1.0
0.0,0.0
0.58125,1.0
0.9416666666666668,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.5,0.0
0.9,1.0
0.2,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.78125,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.2,0.0
0.3,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.4,0.0
0.0,0.0
0.0,0.0
0.4,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.16666666666666666,0.0
0.875,1.0
0.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.275,0.0
0.15,0.0
1.0,1.0
0.0,0.0
0.028333333333333332,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.8777777777777779,1.0
0.8,1.0
0.9,1.0
0.4666666666666666,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.78125,1.0
1.0,1.0
0.7444444444444445,1.0
0.1,0.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.225,0.0
0.975,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.1392857142857143,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.8,1.0
1.0,1.0
0.1,0.0
1.0,1.0
0.05277777777777778,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.2,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.075,0.0
1.0,1.0
0.0,0.0
0.2,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.19444444444444445,0.0
0.0,0.0
0.8,1.0
0.0,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.29444444444444445,0.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9,1.0
0.0,0.0
0.24166666666666664,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.8777777777777779,1.0
0.4,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.16428571428571428,0.0
0.7,1.0
0.0,0.0
1.0,1.0
0.24444444444444446,0.0
0.9,1.0
0.36666666666666664,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.5,0.0
0.0,0.0
0.0,0.0
0.2,0.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.028333333333333332,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.8444444444444444,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.2,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.32,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.0,0.0
0.9,1.0
0.3,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.008333333333333333,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.17777777777777776,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.90625,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.3,0.0
0.9,1.0
0.05333333333333333,0.0
0.0,0.0
1.0,1.0
0.2,0.0
1.0,1.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.2,0.0
0.9,1.0
0.4,0.0
1.0,1.0
1.0,1.0
0.6,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06944444444444445,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.6,1.0
1.0,1.0
0.0,0.0
0.3,0.0
0.21944444444444447,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.8777777777777779,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.7666666666666666,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
0.4,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
0.008333333333333333,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.3,0.0
0.0,0.0
0.2,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.04444444444444444,0.0
0.2,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.9,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.8,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.7,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.78125,1.0
0.0,0.0
1.0,1.0
0.04444444444444444,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.78125,1.0
0.30625,0.0
0.8,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.5,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.7,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.925,1.0
0.0,0.0
0.2,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.175,0.0
0.5,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.2,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.17777777777777776,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.2,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.4644444444444445,0.0
0.0,0.0
0.0,0.0
0.05333333333333333,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.6,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.7,1.0
1.0,1.0
0.98125,1.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.5666666666666667,1.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.7,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.3,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.7644444444444445,1.0
0.5,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.30666666666666664,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.06428571428571428,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.4333333333333333,0.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
0.07333333333333333,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.8,1.0
0.4,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.78125,1.0
0.0,0.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.5,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.1,0.0
0.1,0.0
0.0,0.0
0.2,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.075,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.0
0.0,0.0
0.7,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.4,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.1,0.0
0.3,0.0
0.0,0.0
0.7527777777777779,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.6,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
