Probability,Class
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9,1.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
0.004347826086956522,0.0
0.1,0.0
0.0,0.0
0.004347826086956522,0.0
1.0,1.0
0.7,1.0
1.0,1.0
0.6,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.004347826086956522,0.0
0.0,0.0
1.0,1.0
0.1,0.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.8,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.8,1.0
0.45999999999999996,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.7,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.9,1.0
0.0,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.2,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.2,0.0
0.9,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.0
1.0,1.0
1.0,1.0
0.975,1.0
1.0,1.0
1.0,1.0
0.8,1.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.4,0.0
1.0,1.0
0.8,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.7,1.0
1.0,1.0
0.3,0.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.004347826086956522,0.0
1.0,1.0
0.1,0.0
0.9,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.4,0.0
0.8,1.0
1.0,1.0
1.0,1.0
0.8,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.1,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.1,0.0
0.0,0.0
0.9,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.3,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9,1.0
0.5,0.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.8,1.0
1.0,1.0
1.0,1.0
0.9,1.0
1.0,1.0
