log_entropy,IR_norm_range,entropy_x_contrast,class
-0.35781845464081125,0.0354354234722335,3.11437664,1.0
-2.2808236012125334,0.05547712765957445,30.02381522,0.0
-2.537042404208529,-0.2678357689631176,3.5337925,1.0
-3.4802405890026082,0.10006963350785346,15.669629360000002,0.0
-4.011843340710357,0.5927457142857144,32.782647600000004,0.0
-3.0261914810387,0.3181201438848922,8.91510995,0.0
-2.3289290683336477,-1.8032536813717566,3.5319675000000004,1.0
-2.6464848454440553,0.04590362694300515,8.74640125,0.0
-3.7422802308410517,0.20093928571428574,17.41347546,0.0
-1.7969730362809424,-0.6409030510715943,2.93189114,1.0
-2.8577109756566164,-0.7881343753939242,6.5644075,1.0
-3.074775480894444,0.052949282296650656,12.14136,0.0
-3.001750345879554,-0.8550755019242339,7.957382510000001,1.0
-0.08457797647529774,0.02749609317074855,0.32924187000000005,1.0
-2.4384048161365808,-0.4255392876320029,5.589382500000001,1.0
-2.99974029495153,0.11448795811518322,11.856344159999999,0.0
-2.924342277467318,0.11883726708074537,46.969376249999996,0.0
-3.2570970376883985,0.10142758620689661,13.669586699999998,0.0
-3.772261063052987,0.29999480519480515,22.2833568,0.0
-2.7165865321244964,0.0797718918918919,34.223830240000005,0.0
-2.2246985543369746,-0.3854489824822815,3.1763347299999998,1.0
-3.1419147837320724,0.07883138297872343,13.77792288,0.0
-0.9503647122079065,0.00849173913043481,6.28387372,0.0
-1.3089630181835672,0.019120175438596464,3.1534175,0.0
-0.3482816945807106,0.005,0.20294624999999997,0.0
-3.6888794541139363,0.28237320261437915,17.534270000000003,0.0
-0.6422639702453754,-0.192239764573121,0.22580212000000002,1.0
-2.6971102610638757,-0.7054757347063008,4.849146920000001,1.0
-3.338222582500767,-1.0442157654022062,12.276049099999998,1.0
-3.6306105459899607,0.3329426666666666,16.54549495,0.0
-0.2760170409212779,0.002071659919028302,0.142275,0.0
-3.519980917652122,0.09088693181818189,36.85323432,0.0
-2.233992301528434,14.329826407154135,18.428782679999998,1.0
-2.58229899579665,0.048676213592232995,11.427885,0.0
-3.473768074496991,0.24456209150326802,15.204855199999999,0.0
-3.947650183071297,0.32936878980891726,24.28478856,0.0
-3.91703554725169,0.2444303225806451,23.01551415,0.0
-2.701571235004501,-0.8192565066347741,5.22485557,1.0
-1.7131331487728656,-0.20333937692857518,1.7038349999999998,1.0
-1.965398825639176,0.21680712498532187,11.358019080000002,1.0
-3.2089254940150327,-2.4435735664606706,9.65492532,1.0
-2.2367973524560423,-0.6502179134712777,3.41270856,1.0
-3.8632328412587142,0.17680127388535033,27.913200000000003,0.0
-2.742641645871829,-1.3143793339142322,7.284715479999999,1.0
-3.684887432844399,0.13251744186046516,23.123269580000002,0.0
-2.769393831343262,0.041634653465346554,11.606553750000002,0.0
-3.7422802308410517,0.19066686390532547,19.3023702,0.0
-2.7135653817903203,-0.9400656814449916,6.315075,1.0
-2.526979426209908,0.025399118942731305,6.69262375,0.0
-3.165335057940171,-3.214693461321038,9.26571474,1.0
-3.0057826094074924,0.3659385737165592,9.5634,1.0
