log_entropy,IR_norm_range,entropy_x_contrast,class
-1.22315562374271,0.010930901287553621,6.74070606,0.0
-3.6268440631944836,0.1711164705882353,15.689235940000001,0.0
-3.0138962441816624,0.2187496062992127,28.293059939999996,0.0
-2.08104282304681,0.03421499999999999,5.640435839999999,0.0
-2.3106172646913103,-0.41707345901542464,3.24673664,1.0
-0.789878369519717,0.2654732431917735,29.97442125,1.0
-2.3602142058306823,-0.9265183768330557,3.186,1.0
-2.8577109756566164,-1.236053749747081,6.20254642,1.0
-3.6045383056801854,0.12011202185792354,18.01013728,0.0
-0.7715412479879573,-0.11147757187111668,0.31783125,1.0
-2.1715568305876416,-0.2741446462168564,2.3712,1.0
-2.796881414808826,0.0442244897959184,12.2437187,0.0
-3.902072674574978,0.2799740000000001,24.45807516,0.0
-3.0323962579255825,0.04315550239234447,12.01385,0.0
-2.322787800311565,-3.6661683229267434,3.7958634,1.0
-3.564893474332945,0.18663481012658234,18.03111011,0.0
-3.177254150177381,0.1287732954545454,13.61122611,0.0
-2.9058915695542016,-1.2450078906627782,10.284054009999998,1.0
-2.1328423184069516,0.016946969696969728,5.567035199999999,0.0
-2.149864005976382,-0.6612245944075662,10.057351800000001,1.0
-0.8476979404085433,0.07274522478494667,8.88574428,1.0
-0.8388668349093515,-0.08118509801747438,0.3619675,1.0
-2.0189110419398033,0.02764878048780491,16.81690224,0.0
-1.3478431747456379,0.011239545454545469,15.019687499999998,0.0
-0.45145669195915733,-0.14591880083157008,0.17241836,1.0
-1.0567028855909002,-0.09262622205924863,0.8487349200000001,1.0
-2.521985658029421,-1.1293285752048638,3.9504227399999996,1.0
-3.5370171048046903,0.19684702380952382,14.06657625,0.0
-2.2557015070951953,0.059358152173913006,9.823690000000001,0.0
-3.1212954965293367,-1.942527682041505,9.838709999999999,1.0
-2.497384171299113,0.06915406976744182,24.583009999999998,0.0
-0.19637991404499489,0.006755737704918071,0.36631386,0.0
-1.8675611826443368,-0.9316069853957853,26.0834625,1.0
-0.8749088940953859,-0.09375962711796602,0.437745,1.0
-2.877060743836492,0.04740757575757571,11.59615604,0.0
-1.5223432055831665,-0.10349801175154537,1.2164650000000001,1.0
-2.1602178517071238,-0.4669705384504751,2.7124325,1.0
-0.9563317814113389,0.006935510204081594,1.38029031,0.0
-0.6426441983868384,-0.055266696802967176,0.23229003,1.0
-2.610469872763346,-0.7736465442495281,5.270258699999999,1.0
-3.451438598098902,0.12890632183908043,14.67076,0.0
-1.741827100479846,-0.22939277271939434,1.7717100000000001,1.0
-2.877060743836492,0.05577120418848166,12.804731250000001,0.0
-2.8234610526135375,-1.4195476553149822,6.15087,1.0
-1.702650294156279,-2.071886721680421,10.15613774,1.0
-3.191747157479948,-2.3504901551462116,10.53718512,1.0
-2.1370706545164726,-0.8490510095334458,2.349675,1.0
-2.5157783134550877,0.025087793427230106,7.21476936,0.0
-1.085893516260335,-0.07853417803164099,0.57814,1.0
-1.5984979723957662,-0.19597793979355901,1.16685576,1.0
-2.0394518934636774,0.03694635416666673,42.20498642,0.0
-0.7920839284199689,-0.09083173639230918,0.38872407,1.0
-0.7584326472585748,0.09877915974092956,1.92432772,1.0
-3.4802405890026082,0.1610343195266272,14.67389,0.0
-0.008334636790057628,0.024520417547312944,0.01656139,1.0
-3.7809947430217417,0.13958023255813956,27.128865,0.0
-0.9387919972206686,0.016108571428571444,23.58168738,0.0
-1.058430499035278,-0.04575603445741328,0.6000324,1.0
-3.738069698304708,0.29921870967741926,18.06400008,0.0
-0.7046126586692234,0.008351882845188337,1.6620837499999999,0.0
-3.835061964292018,0.12205934065934064,22.49316,0.0
-0.7461261053508319,-0.09971893816639664,0.31809336,1.0
-2.933696882634538,-0.8284167753737274,8.45835844,1.0
-2.226550406718048,-0.7143846042540877,2.7950631799999996,1.0
-1.4965557553774278,-0.29980021535228263,1.1036478799999998,1.0
-0.763784260159386,5.9883311048985055,0.84831072,1.0
-2.5942751868433653,-0.5913058330192236,5.889161250000001,1.0
-2.7333680090865,0.06134010416666665,17.3514835,0.0
-0.05826490813197574,0.0017344000000000506,0.02754728,0.0
-2.104554242494911,-0.5703329281410421,11.50330073,1.0
-0.49610122836760867,0.008525726141078825,0.26639375,0.0
-2.529485693185968,-49.36827835517396,4.96232125,1.0
-1.9646853043816475,0.014890366972477122,10.257971340000001,0.0
-2.694147295933219,-0.2651796895156469,5.022963919999999,1.0
-0.5373407294217456,0.19684177611006906,6.276375310000001,1.0
-2.0980129272652714,0.017092139737991226,8.651883750000001,0.0
-0.5502596930113978,-0.1021423188717839,0.24514,1.0
-1.238564249095555,0.25138350168014406,7.315044660000001,1.0
-3.4834926243889854,0.09981935483870961,22.47432182,0.0
-2.99974029495153,-1.2474945613649142,7.4272566599999985,1.0
-2.534517150341335,18.379098719971942,6.54853056,1.0
-2.8647040111475865,0.08969677419354846,64.5707856,0.0
-3.8076629901039034,0.2804071895424836,21.65156676,0.0
-3.20398721237445,0.12062857142857146,20.702447499999998,0.0
-1.074700468621797,0.01103243243243239,5.13523638,0.0
-3.103317484233928,-0.8554534263993725,8.33063375,1.0
-2.3740810946991155,-1.1015767642018846,4.9971425,1.0
-2.8647040111475865,0.05780099009900995,23.2462644,0.0
-3.767922661454389,0.12241067415730332,21.40339971,0.0
-3.23907853218572,0.053249253731343316,14.33789392,0.0
-1.286268047052766,-0.20751963745652147,0.90833625,1.0
-1.3401744255063375,0.010998617511520694,11.558469999999998,0.0
-3.349554148510317,0.06717089947089949,32.0331375,0.0
-2.50715225873532,-0.7882131444857069,4.56467645,1.0
-0.07590959410035011,0.02977124966976493,0.231725,1.0
-2.4258833093385395,-9.063254466441334,3.67706872,1.0
-3.3726099248102432,0.15292399999999995,12.864070939999998,0.0
-1.2126772449560823,-0.12371674983461692,0.66046592,1.0
-1.4841277214686537,-0.6346154255806375,2.2670000000000003,1.0
-3.7131721466829806,0.1514179190751445,19.345237440000002,0.0
-3.5935692743096115,0.09578709677419348,16.026656250000002,0.0
-3.1281214615997364,0.056369801980197975,9.610815,0.0
-3.5684333010380693,0.15129573170731708,29.193110939999997,0.0
-2.782235099291587,-0.690323654214161,6.1734912699999995,1.0
-2.268183666276713,146.9860681114551,5.4005472,1.0
-0.2627943569440019,0.00784412955465587,0.10249437,0.0
-3.107781777362614,-3.6624931675321126,8.29986024,1.0
-2.6606896297423726,-2.303923257466463,6.08596233,1.0
-2.262403303361214,0.02498142857142863,6.6597975,0.0
-1.9317114296555002,0.026149740932642454,15.62323392,0.0
-3.767922661454389,0.14887640449438203,27.629043749999997,0.0
-3.7255434384855275,0.31837225806451613,21.4604475,0.0
-2.4441486573158326,-0.37602568214138776,4.53493544,1.0
-3.8167128256238216,0.21240573248407646,22.162065199999997,0.0
-2.9897502018764435,0.06340322580645165,34.802358739999995,0.0
-2.024196067453857,-0.6618038573049289,2.1642339299999995,1.0
-1.075579589557537,-0.09662630309795549,0.60688512,1.0
-3.4577677331505496,0.3287045161290322,29.121356249999998,0.0
-1.8825598335545517,-0.24382206168908327,2.16060076,1.0
-2.5257286443082556,0.19457845989313338,7.087000000000001,1.0
-2.296603021316498,-0.7683679935235989,7.51650002,1.0
-0.06656724427211311,0.005051405622489972,0.031155480000000003,0.0
-2.893175685228899,-1.072683685861755,7.0057898199999995,1.0
-0.9802960618500675,-0.05646858102458952,0.78949584,1.0
-2.563949857128453,-8.669986987930184,4.4348766,1.0
-2.928073625080176,0.08108975903614464,17.98781815,0.0
-3.1677075382938016,-1.3786800462258433,8.81135739,1.0
-3.7090821614314557,0.1675955414012739,26.5638163,0.0
-2.855970331178832,0.05061780104712045,13.21278125,0.0
-3.4545981583892704,0.1325269662921348,28.22314184,0.0
-2.631089159966082,-0.7790755283224091,5.4543023999999996,1.0
-2.9224818118143987,0.051047120418848166,12.24801654,0.0
-2.862951162320172,-1.4396513376090274,6.56197768,1.0
-1.6949958007957469,0.21021734611906026,7.63239888,1.0
-3.414282621210811,0.21891361256544503,15.08766693,0.0
-0.42709740823527825,-0.05292365802280818,0.18215008,1.0
-1.2238354334221877,-1.7841905821872444,43.521917939999994,1.0
-2.445301395195641,-3.301240329117033,13.45981086,1.0
-3.1122660898099426,0.08764535519125678,22.2555625,0.0
-2.6838455124053926,0.05249609756097556,8.714226250000001,0.0
-2.8949823704538478,-0.6314496192404685,9.04638875,1.0
-2.9150743705365363,0.132366847826087,10.21444528,0.0
-3.519980917652122,0.15897023809523805,19.93066568,0.0
-1.5154922995915725,-0.28881704139885506,0.9941425000000002,1.0
-1.5010320385903138,1.3274146120787162,7.21266507,1.0
-3.070455819749928,0.05275468749999993,20.092554879999998,0.0
-2.1447270083784655,-1.8618917381009197,21.821585,1.0
-0.21678878567620194,0.028789389894134473,2.20396125,1.0
-3.499913354601313,0.08678641304347832,19.0852675,0.0
-0.6614547338274556,-0.0742959719502156,0.24297988,1.0
-1.4481697648379783,-0.16757306910538922,1.1045,1.0
-2.2386717672503926,-0.28203395336161396,3.1735672800000003,1.0
-2.08104282304681,-0.26931239012440844,3.042,1.0
-0.14931240318700914,0.0024672064777327683,0.06459749999999999,0.0
-0.4732087601946839,0.004804032258064465,0.1635375,0.0
-3.750754857832024,0.3233190789473684,17.33164245,0.0
-3.8490482062667577,0.19838154761904767,21.206369459999998,0.0
-3.23907853218572,0.074520618556701,13.43727,0.0
-3.324236340526027,0.0721975124378109,12.6738,0.0
-2.5145414549176914,-0.18209522787299373,4.86916875,1.0
-1.036482917202561,0.004432244897959222,1.81932724,0.0
-3.4577677331505496,0.1597222222222222,21.4011,0.0
-2.8967923256990873,0.08919644970414195,55.92909816,0.0
