Probability,Class
0.0,0.0
0.0,0.0
0.1,0.0
1.0,1.0
0.0,0.0
0.65,1.0
1.0,1.0
0.0,0.0
0.05,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9,1.0
0.1,0.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.9,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.7,1.0
0.9,1.0
0.0,0.0
0.0,0.0
0.9,1.0
1.0,1.0
1.0,1.0
0.3,0.0
0.0,0.0
0.0,0.0
0.4,0.0
0.9,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.16323529411764706,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05,0.0
0.0,0.0
0.8,1.0
0.7,1.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.7,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9199999999999999,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.9,1.0
1.0,1.0
0.8,1.0
0.8,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.7,1.0
1.0,1.0
0.9,1.0
0.0,0.0
0.18823529411764706,0.0
1.0,1.0
1.0,1.0
0.1,0.0
1.0,1.0
0.2,0.0
0.9,1.0
0.0,0.0
1.0,1.0
0.2,0.0
0.975,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.8846153846153847,1.0
1.0,1.0
0.3,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.075,0.0
0.0,0.0
0.2,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.12,0.0
1.0,1.0
1.0,1.0
0.0,0.0
0.1,0.0
0.0,0.0
0.03333333333333333,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
1.0,1.0
0.075,0.0
0.0,0.0
1.0,1.0
0.1,0.0
0.9,1.0
1.0,1.0
1.0,1.0
