log_entropy,IR_norm_range,entropy_x_contrast,class
-2.3740810946991155,-1.1015767642018846,4.9971425,1.0
-0.9563317814113389,0.006935510204081594,1.38029031,0.0
-2.9224818118143987,0.051047120418848166,12.24801654,0.0
0.0,0.02707646611366687,0.0,1.0
-3.066154737850537,-1.012845883676503,7.85870322,1.0
-3.4802405890026082,0.10006963350785346,15.669629360000002,0.0
-1.9973087121413138,-0.5009288095315548,3.33200494,1.0
-3.3524072174927233,0.13019374999999994,11.8508565,0.0
-3.835061964292018,0.310214074074074,26.845469280000003,0.0
-3.151217176394386,0.06842643678160927,40.37609476,0.0
-0.818710403535291,0.007546382978723444,1.2623624999999998,0.0
-3.4705474597969483,0.0762755319148936,21.85137626,0.0
-3.8397023438485203,0.448266386554622,21.46927435,0.0
-2.8577109756566164,-1.0896541942507543,7.52968608,1.0
-0.3482816945807106,0.005,0.20294624999999997,0.0
-4.017383521085973,0.289109696969697,31.871548799999996,0.0
-1.8432633120951707,-0.3791996546878237,5.08274389,1.0
-2.4349742810397914,0.036595215311004826,12.597975,0.0
-3.66516292749662,0.23748987341772157,22.69610752,0.0
-0.515838165589535,0.004671428571428545,0.253725,0.0
-1.6378373869557985,-0.8724593008485074,9.27774,1.0
-2.0955709236097197,0.9691256632022672,3.9867375000000003,1.0
-2.614559858014871,-0.905040206839695,5.046225,1.0
-0.2899513118958243,0.11167398738392263,1.9237296400000001,1.0
-1.66812690878278,0.3067163906255713,17.25533462,1.0
-1.086486108870269,0.012905485232067564,2.6626595799999997,0.0
-3.6343912688298667,0.12875911949685537,19.33668,0.0
-2.5862751441762892,0.036822274881516556,12.684285000000001,0.0
-4.039856376938031,0.31321463414634143,25.301175680000004,0.0
-2.933696882634538,-0.8284167753737274,8.45835844,1.0
-3.366795954944823,0.19390000000000002,12.792168750000002,0.0
-0.270759405255873,0.008114227642276475,0.10488500000000002,0.0
-0.654888468442855,0.09721865677587262,13.7039944,1.0
-1.870802676568508,0.023721363636363693,11.3311968,0.0
-2.235861460951137,-0.495252992413225,2.56381477,1.0
-2.810082926667362,-1.1561883160229403,5.7859725,1.0
-3.2114038100294997,0.17920449438202252,10.1556,0.0
-2.8473122684357177,-4.726747379754345,9.9711686,1.0
-2.047942874620465,0.02550238095238098,9.4965543,0.0
-1.6755777149386453,-0.5918449292484932,1.9601337600000002,1.0
-2.9150743705365363,0.04556649746192889,22.34621014,0.0
-1.9855869662082117,-0.6845211712435094,2.26945916,1.0
-3.081290161915638,-1.6446612456175778,9.473952780000001,1.0
-2.933696882634538,0.050857560975609804,14.410326559999998,0.0
-3.9580669439295533,0.14005163043478258,22.74658728,0.0
-1.963972291873722,0.04163791208791212,35.53740074,0.0
-2.249044326066016,-1.1183587494658511,3.4335819,1.0
-2.08104282304681,-0.1620410619942487,2.24119584,1.0
-3.00780485478826,-1.3939637241035028,7.1232725199999996,1.0
-3.661264287080963,0.3087240000000001,20.23757294,0.0
-2.2256240518579173,0.016211587982832603,4.4936964,0.0
-1.297551151285502,0.01967207207207206,13.99693756,0.0
-2.611831343361667,0.030939719626168285,8.84714422,0.0
-3.8397023438485203,0.2457576158940397,19.775164649999997,0.0
-2.452245867548452,-0.48724744680488863,3.7539599999999997,1.0
-3.8632328412587142,0.2782258064516129,21.0371007,0.0
-3.0323962579255825,0.09498152173913038,10.831542559999999,0.0
-2.0996442489973552,0.5380954415345839,19.5576395,1.0
-2.7333680090865,0.06134010416666665,17.3514835,0.0
-3.6928874755114753,0.24298343949044593,15.653489579999997,0.0
-3.7255434384855275,0.20246181818181827,17.84875884,0.0
-1.271538123821702,0.010548458149779708,4.36139768,0.0
-3.0470255679415414,-1.7713187892924755,7.95446875,1.0
-3.6573807870545654,0.14701704545454544,21.80691336,0.0
-0.32462272026406364,0.004288979591836773,0.36443576,0.0
-2.5969561535966235,-0.7326486846240594,5.5387621,1.0
-3.676950883248663,0.0980611398963731,26.667151280000002,0.0
-1.923463960225483,5.426787525354969,3.05227737,1.0
-2.4651040224918206,-4.156771367322211,4.1299375000000005,1.0
-2.603690185777967,0.24727410071942454,39.92823919999999,0.0
-0.08446915662644996,0.03635773103303349,0.17994020000000002,1.0
-2.2926347621408776,0.03712929292929288,34.5714617,0.0
-3.8776215787108135,0.26628888888888885,29.26773207,0.0
-2.08104282304681,0.03421499999999999,5.640435839999999,0.0
-0.05013606949379729,0.030375562621851152,0.05544912999999999,1.0
-2.8594546552614433,-1.3551316094956176,5.28473316,1.0
-1.3417034777920154,-0.03171414334744366,1.03469962,1.0
-3.23907853218572,0.053249253731343316,14.33789392,0.0
-2.291645152955711,-0.2795413846156831,2.8270087499999996,1.0
-3.184474398150868,-2.1312210863234484,11.829015,1.0
