Probability,Class
0.0,0.0
0.0,0.0
0.012244897959183673,0.0
0.0,0.0
1.0,1.0
0.050980392156862744,0.0
1.0,1.0
0.5509803921568628,1.0
0.0,0.0
0.7533333333333333,1.0
0.1,0.0
0.0,0.0
0.012244897959183673,0.0
0.9363636363636363,1.0
1.0,1.0
0.0,0.0
0.13636363636363638,0.0
0.9982608695652175,1.0
1.0,1.0
1.0,1.0
0.9,1.0
0.0,0.0
0.9,1.0
0.0,0.0
0.0,0.0
0.7,1.0
0.2,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.9,1.0
0.6533333333333333,1.0
0.9982608695652175,1.0
0.0,0.0
1.0,1.0
0.012244897959183673,0.0
0.9,1.0
0.4,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.2,0.0
1.0,1.0
0.6,1.0
0.0,0.0
0.7,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.012244897959183673,0.0
0.0,0.0
0.9,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.9982608695652175,1.0
0.0,0.0
0.6,1.0
0.9,1.0
0.9982608695652175,1.0
0.0,0.0
0.0,0.0
1.0,1.0
1.0,1.0
0.9982608695652175,1.0
0.0,0.0
0.012244897959183673,0.0
0.13636363636363638,0.0
0.4533333333333333,0.0
1.0,1.0
0.0,0.0
0.2,0.0
0.0,0.0
0.2,0.0
0.31636363636363635,0.0
0.9982608695652175,1.0
0.0,0.0
0.6122448979591837,1.0
1.0,1.0
0.0,0.0
0.0,0.0
0.1,0.0
0.9,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.1,0.0
1.0,1.0
0.03636363636363636,0.0
0.03636363636363636,0.0
0.012244897959183673,0.0
1.0,1.0
0.1,0.0
0.0,0.0
0.0,0.0
0.9985714285714286,1.0
1.0,1.0
0.0,0.0
1.0,1.0
0.0,0.0
0.9985714285714286,1.0
0.0,0.0
1.0,1.0
1.0,1.0
0.6,1.0
0.9982608695652175,1.0
0.0,0.0
0.0,0.0
0.16969696969696968,0.0
0.9,1.0
0.0,0.0
0.0,0.0
0.9982608695652175,1.0
0.012244897959183673,0.0
0.9982608695652175,1.0
0.5,0.0
0.0,0.0
0.7122448979591837,1.0
0.6,1.0
0.0,0.0
0.9982608695652175,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.9982608695652175,1.0
0.0,0.0
1.0,1.0
0.31224489795918364,0.0
0.9982608695652175,1.0
